prod_ai,group,target_role,pt,a,b,c,d,expected,n_drug,n_event,N,prr,ror,ror_ci_lower,ror_ci_upper,chi2,pval,pval_adj,fdr_sig,ebgm,eb05,eb95,ic,ic025,criteria_met,is_signal,signal_strength
tirzepatide,trending,study,OPHTHALMIC MIGRAINE,5,28236,136,1380910,2.8255287957669375,28241,141,1409287,1.9703,1.9705,0.8401,4.6219,1.0127,0.3142515362557132,0.39678304893298305,False,1.7339,0.7949,3.3962,0.7258,-0.5387,0,False,None
tirzepatide,trending,study,OPTIC ISCHAEMIC NEUROPATHY,3,28238,151,1380895,3.0860385428943857,28241,154,1409287,1.1297,1.1297,0.3915,3.26,0.0,1.0,1.0,False,0.9635,0.3493,2.2361,-0.035,-1.6676,0,False,None
tirzepatide,trending,study,ORAL DISCOMFORT,4,28237,895,1380151,18.015250974428913,28241,899,1409287,0.2457,0.2456,0.0973,0.6202,10.3532,0.001292475288982303,0.002471352153550553,True,0.2241,0.0934,0.4708,-2.0407,-3.4546,0,False,None
tirzepatide,trending,study,ORAL HERPES,3,28238,2082,1378964,41.78175559697918,28241,2085,1409287,0.0822,0.0821,0.0288,0.2342,35.8452,2.1363095416985915e-09,6.2745053245826814e-09,True,0.0731,0.0265,0.1696,-3.5946,-5.2272,0,False,None
tirzepatide,trending,study,ORAL PAIN,3,28238,1545,1379501,31.020699119483822,28241,1548,1409287,0.1107,0.1106,0.0388,0.3158,24.9423,5.907295626707439e-07,1.500475469156789e-06,True,0.0984,0.0357,0.2283,-3.1709,-4.8034,0,False,None
tirzepatide,trending,study,OROPHARYNGEAL DISCOMFORT,10,28231,1144,1379902,23.125249860390397,28241,1154,1409287,0.4486,0.4484,0.2442,0.8234,7.0395,0.007973216216917425,0.013742581116307584,True,0.4329,0.2511,0.7062,-1.1699,-2.0641,0,False,None
tirzepatide,trending,study,OROPHARYNGEAL PAIN,44,28197,8048,1372998,162.15729798117772,28241,8092,1409287,0.2704,0.2692,0.2005,0.3615,87.618,7.93981718515387e-21,3.502162185437188e-20,True,0.2715,0.2106,0.3455,-1.87,-2.2962,0,False,None
tirzepatide,trending,study,ORTHOSTATIC HYPOTENSION,6,28235,1010,1380036,20.359838698575945,28241,1016,1409287,0.3146,0.3144,0.1454,0.6799,9.6349,0.0019091617088978568,0.003569544328336087,True,0.296,0.1456,0.5498,-1.6822,-2.8366,0,False,None
tirzepatide,trending,study,OSTEOARTHRITIS,3,28238,3430,1377616,68.7946124529638,28241,3433,1409287,0.0499,0.0498,0.0174,0.142,63.3944,1.691996057272284e-15,6.3959358905090175e-15,True,0.0444,0.0161,0.1031,-4.3073,-5.9399,0,False,None
tirzepatide,trending,study,OSTEOPOROSIS,3,28238,2798,1378248,56.129830900306324,28241,2801,1409287,0.0612,0.061,0.0214,0.1742,50.4575,1.2177483705608636e-12,4.153975130844759e-12,True,0.0544,0.0197,0.1263,-4.0161,-5.6487,0,False,None
tirzepatide,trending,study,OTITIS EXTERNA,3,28238,105,1380941,2.1642348222895693,28241,108,1409287,1.6223,1.6224,0.5593,4.7061,0.0532,0.8176517818065504,0.8844502626610896,False,1.3576,0.4921,3.1506,0.3936,-1.2389,0,False,None
tirzepatide,trending,study,OVARIAN CANCER,3,28238,446,1380600,8.997605881555709,28241,449,1409287,0.3833,0.3832,0.1339,1.0972,3.4289,0.06406625668491443,0.0949916853741946,False,0.3367,0.1221,0.7814,-1.4402,-3.0728,0,False,None
tirzepatide,trending,study,OVERDOSE,123,28118,14985,1366061,302.75240458472973,28241,15108,1409287,0.403,0.4004,0.3353,0.4781,109.4749,1.2771096478579084e-25,6.308562393136018e-25,True,0.4063,0.3495,0.4701,-1.296,-1.551,0,False,None
tirzepatide,trending,study,OVERWEIGHT,6,28235,428,1380618,8.697017711793269,28241,434,1409287,0.7418,0.7417,0.3418,1.6094,0.5665,0.4516416710318526,0.5428469331116198,False,0.6889,0.3388,1.2795,-0.5007,-1.6551,0,False,None
tirzepatide,trending,study,OXYGEN SATURATION DECREASED,4,28237,5140,1375906,103.08170301719947,28241,5144,1409287,0.0428,0.0427,0.0169,0.1075,96.5585,8.664605164616663e-23,4.0113912799151217e-22,True,0.0393,0.0164,0.0826,-4.5247,-5.9385,0,False,None
tirzepatide,trending,study,PAIN,243,27998,41300,1339746,832.4889557627367,28241,41543,1409287,0.2883,0.2821,0.2486,0.3202,438.1489,2.7372425480230067e-97,2.9299221758591686e-96,True,0.2919,0.2624,0.324,-1.7744,-1.9558,0,False,None
tirzepatide,trending,study,PAIN IN EXTREMITY,92,28149,18975,1362071,382.08764219069644,28241,19067,1409287,0.2384,0.2359,0.1922,0.2894,227.041,2.6343347257252075e-51,1.8991416033453966e-50,True,0.2408,0.2023,0.285,-2.0483,-2.3431,0,False,None
tirzepatide,trending,study,PAIN IN JAW,7,28234,1541,1379505,31.020699119483822,28241,1548,1409287,0.2379,0.2377,0.116,0.4872,18.2187,1.969353329851708e-05,4.5175679028480085e-05,True,0.2267,0.1177,0.4037,-2.0713,-3.1401,0,False,None
tirzepatide,trending,study,PAIN OF SKIN,32,28209,1600,1379446,32.70399287015349,28241,1632,1409287,0.993,0.993,0.7015,1.4055,0.0013,0.9712387448092282,1.0,False,0.9773,0.7247,1.2949,-0.0309,-0.5308,0,False,None
tirzepatide,trending,study,PALLOR,5,28236,1490,1379556,29.958620919656536,28241,1495,1409287,0.1804,0.1803,0.078,0.4165,20.3983,6.288502571979843e-06,1.497987935024268e-05,True,0.1682,0.0771,0.3295,-2.4693,-3.7339,0,False,None
tirzepatide,trending,study,PALPITATIONS,95,28146,6757,1374289,137.30867594748267,28241,6852,1409287,0.6911,0.69,0.5636,0.8448,13.054,0.0003026410388086853,0.0006217207969955583,True,0.6918,0.5827,0.8164,-0.5291,-0.8192,0,False,None
tirzepatide,trending,study,PANCREATIC CARCINOMA,25,28216,796,1380250,16.452192491664224,28241,821,1409287,1.5656,1.5661,1.0556,2.3234,4.0195,0.04497612642762015,0.068781690851736,False,1.5142,1.0784,2.0789,0.589,0.0235,2,False,None
tirzepatide,trending,study,PANCREATIC CYST,5,28236,145,1380901,3.0058816976244014,28241,150,1409287,1.8485,1.8486,0.789,4.3316,0.7579,0.3839735323435255,0.47255816454459754,False,1.6329,0.7486,3.1984,0.6497,-0.6149,0,False,None
tirzepatide,trending,study,PANCREATIC DISORDER,8,28233,360,1380686,7.374429764838532,28241,368,1409287,1.153,1.153,0.584,2.2765,0.0022,0.9627387896479623,1.0,False,1.0787,0.5853,1.856,0.1103,-0.8894,0,False,None
tirzepatide,trending,study,PANCREATIC ENZYMES INCREASED,9,28232,110,1380936,2.3846661467820254,28241,119,1409287,4.2041,4.2052,2.1674,8.1589,16.0044,6.319380157768081e-05,0.00013804925551996327,True,3.658,2.0581,6.1151,1.7195,0.777,3,False,None
tirzepatide,trending,study,PANCREATIC FAILURE,3,28238,247,1380799,5.009802829374003,28241,250,1409287,0.6915,0.6915,0.2407,1.9861,0.4644,0.4955767723522462,0.587034805026954,False,0.6,0.2175,1.3925,-0.6546,-2.2872,0,False,None
tirzepatide,trending,study,PANCREATITIS,259,27982,2672,1378374,58.73492837158081,28241,2931,1409287,4.7482,4.783,4.2084,5.4361,694.7653,4.1117016144371964e-153,5.975132887975236e-152,True,4.4037,3.9716,4.8721,2.1312,1.9555,3,False,None
tirzepatide,trending,study,PANCREATITIS ACUTE,36,28205,1227,1379819,25.30952389399746,28241,1263,1409287,1.4541,1.4547,1.0464,2.0222,4.1907,0.040646520813474196,0.06268020721366904,False,1.4192,1.071,1.8515,0.5,0.0287,2,False,None
tirzepatide,trending,study,PANCREATITIS NECROTISING,7,28234,166,1380880,3.4667835579268096,28241,173,1409287,2.2027,2.203,1.0598,4.5794,2.7085,0.09981642476605264,0.1423192136587024,False,1.983,1.0299,3.5312,0.9189,-0.1498,1,False,None
tirzepatide,trending,study,PANIC ATTACK,59,28182,2176,1378870,44.787637294603584,28241,2235,1409287,1.3368,1.3375,1.0336,1.7309,4.2909,0.0383171806784883,0.05926165618199669,False,1.3157,1.0573,1.6218,0.3938,0.0256,2,False,None
tirzepatide,trending,study,PANIC REACTION,3,28238,378,1380668,7.63493951196598,28241,381,1409287,0.4522,0.4521,0.1578,1.2953,2.2858,0.1305613787115064,0.18136940440711238,False,0.3961,0.1436,0.9193,-1.2168,-2.8493,0,False,None
tirzepatide,trending,study,PAPILLARY THYROID CANCER,10,28231,116,1380930,2.524940626004497,28241,126,1409287,4.4073,4.4086,2.3441,8.2913,19.6641,9.231801886904038e-06,2.1717556273019864e-05,True,3.844,2.2299,6.2701,1.7954,0.9012,3,False,None
tirzepatide,trending,study,PARAESTHESIA,78,28163,8611,1372435,174.12070713772283,28241,8689,1409287,0.4458,0.4442,0.3556,0.5549,53.9176,2.0907416702738178e-13,7.35123710048601e-13,True,0.448,0.3706,0.5377,-1.1535,-1.4736,0,False,None
tirzepatide,trending,study,PARAESTHESIA ORAL,9,28232,1062,1379984,21.461995321038227,28241,1071,1409287,0.4372,0.437,0.2307,0.8279,6.8086,0.009071921681263225,0.015507109143427115,True,0.42,0.2363,0.7021,-1.209,-2.1516,0,False,None
tirzepatide,trending,study,PARALYSIS,7,28234,886,1380160,17.89501570652394,28241,893,1409287,0.4137,0.4136,0.2015,0.8486,6.1657,0.013024830595049644,0.021737525602736167,True,0.3921,0.2037,0.6983,-1.2944,-2.3631,0,False,None
tirzepatide,trending,study,PARANASAL SINUS DISCOMFORT,3,28238,428,1380618,8.63690007784078,28241,431,1409287,0.3994,0.3993,0.1395,1.1435,3.1187,0.07740025475953546,0.11310221494978681,False,0.3506,0.1271,0.8137,-1.3843,-3.0169,0,False,None
tirzepatide,trending,study,PARANASAL SINUS HYPERSECRETION,3,28238,227,1380819,4.609018603024082,28241,230,1409287,0.7523,0.7523,0.2617,2.1622,0.2724,0.6017580347143309,0.6907339308977728,False,0.6512,0.2361,1.5113,-0.5457,-2.1783,0,False,None
tirzepatide,trending,study,PARANOIA,6,28235,905,1380141,18.255721510238864,28241,911,1409287,0.351,0.3509,0.1622,0.759,7.7299,0.005431491795303239,0.00958422107677028,True,0.33,0.1623,0.6128,-1.5288,-2.6832,0,False,None
tirzepatide,trending,study,PAROSMIA,15,28226,474,1380572,9.799174334255548,28241,489,1409287,1.5974,1.5977,0.9632,2.6501,2.302,0.12920951304608688,0.17969454246933636,False,1.5218,0.9786,2.2802,0.5897,-0.1404,0,False,None
tirzepatide,trending,study,PELVIC PAIN,4,28237,771,1380275,15.530388771059409,28241,775,1409287,0.2852,0.2851,0.1129,0.7203,7.9989,0.004680613746151018,0.00832899659255972,True,0.2597,0.1082,0.5457,-1.8328,-3.2467,0,False,None
tirzepatide,trending,study,PEMPHIGOID,3,28238,462,1380584,9.318233262635644,28241,465,1409287,0.3701,0.37,0.1293,1.0591,3.7084,0.05414017053604531,0.08148648116394575,False,0.3252,0.1179,0.7548,-1.4881,-3.1207,0,False,None
tirzepatide,trending,study,PERIORBITAL SWELLING,3,28238,923,1380123,18.556309680001306,28241,926,1409287,0.1853,0.1852,0.0648,0.5292,12.4745,0.0004125509280128626,0.0008362135754005391,True,0.1641,0.0595,0.3808,-2.4448,-4.0774,0,False,None
tirzepatide,trending,study,PERIPHERAL COLDNESS,16,28225,905,1380141,18.456113623413824,28241,921,1409287,0.8911,0.891,0.5475,1.4501,0.2117,0.645437353739532,0.7319290357236948,False,0.8654,0.5646,1.2809,-0.2002,-0.9071,0,False,None
tirzepatide,trending,study,PERIPHERAL SWELLING,56,28185,13246,1367800,266.56158894533195,28241,13302,1409287,0.2086,0.207,0.1593,0.2689,170.5319,5.662231999228879e-39,3.5076825698708933e-38,True,0.2102,0.1679,0.2605,-2.2408,-2.6187,0,False,None
tirzepatide,trending,study,PERONEAL NERVE PALSY,3,28238,355,1380691,7.174037651663571,28241,358,1409287,0.4814,0.4814,0.168,1.3796,1.9205,0.16579624874817495,0.22508004316940453,False,0.4212,0.1527,0.9776,-1.1326,-2.7652,0,False,None
tirzepatide,trending,study,PERSONALITY CHANGE,5,28236,356,1380690,7.23415528561606,28241,361,1409287,0.7544,0.7544,0.3249,1.7514,0.4243,0.5147906356200098,0.6069188614335501,False,0.6902,0.3164,1.3518,-0.4918,-1.7564,0,False,None
tirzepatide,trending,study,PHARYNGEAL SWELLING,6,28235,1293,1379753,26.03093550142732,28241,1299,1409287,0.2457,0.2456,0.1136,0.5308,14.9675,0.00010938119580072306,0.00023405957319899394,True,0.2317,0.114,0.4304,-2.0292,-3.1836,0,False,None
tirzepatide,trending,study,PHARYNGITIS STREPTOCOCCAL,9,28232,1230,1379816,24.828582822377555,28241,1239,1409287,0.3775,0.3773,0.1993,0.7145,9.6655,0.0018775828744488714,0.003514065143778817,True,0.3632,0.2044,0.6072,-1.4148,-2.3573,0,False,None
tirzepatide,trending,study,PHOTOSENSITIVITY REACTION,4,28237,1067,1379979,21.461995321038227,28241,1071,1409287,0.2061,0.206,0.0816,0.52,13.6901,0.00021559292768115186,0.00044870829452476225,True,0.1882,0.0784,0.3955,-2.287,-3.7009,0,False,None
tirzepatide,trending,study,PLATELET COUNT DECREASED,9,28232,8850,1372196,177.52737306169715,28241,8859,1409287,0.0525,0.0522,0.0276,0.0986,163.3145,2.135589455176984e-37,1.2968276848028206e-36,True,0.051,0.0287,0.0852,-4.228,-5.1706,0,False,None
tirzepatide,trending,study,PNEUMATOSIS INTESTINALIS,4,28237,185,1380861,3.787410939006746,28241,189,1409287,1.1863,1.1863,0.4656,3.0222,0.0,1.0,1.0,False,1.0463,0.4361,2.1987,0.0698,-1.344,0,False,None
tirzepatide,trending,study,PNEUMOMEDIASTINUM,4,28237,168,1380878,3.446744346609314,28241,172,1409287,1.3059,1.306,0.5121,3.3309,0.0008,0.9768813422621383,1.0,False,1.1471,0.4781,2.4105,0.1893,-1.2246,0,False,None
tirzepatide,trending,study,PNEUMONIA,37,28204,25229,1355817,506.3107131478542,28241,25266,1409287,0.0727,0.0715,0.0519,0.0984,451.0514,4.2590143647877875e-100,4.663731394255373e-99,True,0.0732,0.0554,0.0951,-3.7565,-4.2214,0,False,None
tirzepatide,trending,study,PNEUMONIA ASPIRATION,3,28238,1711,1379335,34.34720819818816,28241,1714,1409287,0.1,0.0999,0.035,0.2851,28.3048,1.0363862322161024e-07,2.7623232607856003e-07,True,0.0889,0.0322,0.2062,-3.3156,-4.9482,0,False,None
tirzepatide,trending,study,POLLAKIURIA,47,28194,2684,1378362,54.72708610808161,28241,2731,1409287,0.8653,0.865,0.6491,1.1527,0.9758,0.323239572362435,0.40684219578000824,False,0.8583,0.6713,1.0841,-0.2174,-0.6299,0,False,None
tirzepatide,trending,study,POLYDIPSIA,3,28238,235,1380811,4.769332293564051,28241,238,1409287,0.7268,0.7267,0.2529,2.0882,0.3448,0.5570759143593823,0.6492469766751651,False,0.6297,0.2283,1.4614,-0.5903,-2.2228,0,False,None
tirzepatide,trending,study,POLYMENORRHOEA,5,28236,174,1380872,3.5870188258317857,28241,179,1409287,1.5413,1.5414,0.6595,3.6023,0.2372,0.6262668603830635,0.7137225185302009,False,1.3748,0.6303,2.6928,0.4284,-0.8362,0,False,None
tirzepatide,trending,study,POLYP,4,28237,512,1380534,10.340233039827941,28241,516,1409287,0.4294,0.4293,0.1697,1.0859,3.3673,0.06650311197062857,0.09821977586530203,False,0.3889,0.1621,0.8173,-1.2684,-2.6822,0,False,None
tirzepatide,trending,study,POLYURIA,4,28237,539,1380507,10.881291745400334,28241,543,1409287,0.4079,0.4078,0.1612,1.0313,3.8203,0.05063571738486112,0.07665778830203238,False,0.3698,0.1541,0.777,-1.3387,-2.7525,0,False,None
tirzepatide,trending,study,POOR PERIPHERAL CIRCULATION,3,28238,205,1380841,4.16815595403917,28241,208,1409287,0.8329,0.8328,0.2895,2.3957,0.1093,0.7409289816458521,0.8174048226833447,False,0.7186,0.2605,1.6678,-0.4155,-2.0481,0,False,None
tirzepatide,trending,study,POOR QUALITY SLEEP,13,28228,1887,1379159,38.074501503242416,28241,1900,1409287,0.3498,0.3494,0.2046,0.5969,16.2074,5.677295612331187e-05,0.00012446508662586952,True,0.3419,0.2125,0.527,-1.5147,-2.2989,0,False,None
tirzepatide,trending,study,PORTAL VEIN THROMBOSIS,3,28238,181,1380865,3.687214882419266,28241,184,1409287,0.943,0.943,0.3274,2.7158,0.0097,0.9215390683382764,0.9748763722290451,False,0.8101,0.2937,1.8801,-0.2586,-1.8912,0,False,None
tirzepatide,trending,study,POST PROCEDURAL COMPLICATION,7,28234,1266,1379780,25.50991600717242,28241,1273,1409287,0.2896,0.2894,0.1412,0.5933,12.9867,0.00031371482702081455,0.0006432156934330018,True,0.2755,0.1431,0.4906,-1.7941,-2.8629,0,False,None
tirzepatide,trending,study,POSTMENOPAUSAL HAEMORRHAGE,21,28220,186,1380860,4.148116742721674,28241,207,1409287,5.6373,5.6409,3.6092,8.8162,65.7869,5.024006341768407e-16,1.9398977366775914e-15,True,4.9669,3.4265,7.01,2.2096,1.5926,3,False,None
tirzepatide,trending,study,PRERENAL FAILURE,3,28238,86,1380960,1.783489807257145,28241,89,1409287,1.9786,1.9788,0.6796,5.7614,0.2938,0.5878209689957239,0.677424743549256,False,1.6335,0.5922,3.791,0.6161,-1.0164,0,False,None
tirzepatide,trending,study,PRESCRIBED OVERDOSE,5,28236,1441,1379605,28.97669956509923,28241,1446,1409287,0.1866,0.1864,0.0807,0.4307,19.4295,1.0438055425729184e-05,2.4442184081521745e-05,True,0.1739,0.0797,0.3406,-2.4221,-3.6866,0,False,None
tirzepatide,trending,study,PRESYNCOPE,25,28216,1594,1379452,32.44348312302604,28241,1619,1409287,0.782,0.7818,0.5286,1.1564,1.5182,0.21789801520825172,0.28714336856264744,False,0.7699,0.5483,1.057,-0.3695,-0.935,0,False,None
tirzepatide,trending,study,PROCEDURAL PAIN,6,28235,2100,1378946,42.2025790346466,28241,2106,1409287,0.1513,0.1511,0.07,0.3264,30.8675,2.7626457449574303e-08,7.598177277292951e-08,True,0.1431,0.0704,0.2658,-2.7158,-3.8702,0,False,None
tirzepatide,trending,study,PROCTALGIA,3,28238,533,1380513,10.741017266177861,28241,536,1409287,0.3208,0.3207,0.1121,0.9176,4.9832,0.025594268932616522,0.040772812048395474,True,0.2825,0.1024,0.6556,-1.6833,-3.3159,0,False,None
tirzepatide,trending,study,PRODUCT ADMINISTERED AT INAPPROPRIATE SITE,391,27850,1957,1379089,47.052068173480635,28241,2348,1409287,9.7801,9.9035,8.8794,11.0458,2562.4687,0.0,0.0,True,8.2951,7.6276,9.008,3.0414,2.8984,4,True,Moderate
tirzepatide,trending,study,PRODUCT AFTER TASTE,10,28231,179,1380867,3.787410939006746,28241,189,1409287,2.8605,2.8612,1.5354,5.3316,8.7937,0.003022677262420437,0.0055206153566990405,True,2.5923,1.5038,4.2284,1.2922,0.398,3,False,None
tirzepatide,trending,study,PRODUCT AVAILABILITY ISSUE,11,28230,5094,1375952,102.30017377581713,28241,5105,1409287,0.1104,0.11,0.0617,0.1963,82.54,1.035545032871483e-19,4.431183415971678e-19,True,0.1079,0.0643,0.1723,-3.1601,-4.0127,0,False,None
tirzepatide,trending,study,PRODUCT COMMUNICATION ISSUE,4,28237,2837,1378209,56.931399353006164,28241,2841,1409287,0.0776,0.0774,0.0307,0.1952,49.374,2.1152563136003937e-12,7.142864154213783e-12,True,0.0711,0.0296,0.1495,-3.6738,-5.0877,0,False,None
tirzepatide,trending,study,PRODUCT COMPOUNDING QUALITY ISSUE,3,28238,13,1381033,0.32062738107993616,28241,16,1409287,12.6779,12.6793,3.9128,41.0868,15.1168,0.00010106227388685635,0.00021714035540147577,True,7.4584,2.7038,17.3091,2.0926,0.46,3,False,None
tirzepatide,trending,study,PRODUCT DISPENSING ERROR,32,28209,2684,1378362,54.426497938319166,28241,2716,1409287,0.592,0.5915,0.4185,0.8362,9.0314,0.002653746233041249,0.004881860431199604,True,0.5879,0.4359,0.7789,-0.7571,-1.2569,0,False,None
tirzepatide,trending,study,PRODUCT DOSE OMISSION ISSUE,886,27355,49138,1331908,1002.4415069464204,28241,50024,1409287,0.8822,0.8784,0.8211,0.9397,14.1875,0.00016546545209516613,0.000348509984064501,True,0.8838,0.836,0.9337,-0.178,-0.273,0,False,None
tirzepatide,trending,study,PRODUCT LEAKAGE,3,28238,705,1380341,14.187761612787176,28241,708,1409287,0.2426,0.2425,0.0848,0.6932,8.2199,0.00414323434220173,0.007427407212867709,True,0.2143,0.0777,0.4974,-2.0692,-3.7018,0,False,None
tirzepatide,trending,study,PRODUCT PRESCRIBING ERROR,34,28207,3134,1377912,63.48422145382736,28241,3168,1409287,0.5382,0.5377,0.3843,0.7522,13.534,0.00023428026345940025,0.00048595610828661986,True,0.5356,0.4008,0.7039,-0.8911,-1.3761,0,False,None
tirzepatide,trending,study,PRODUCT PRESCRIBING ISSUE,3,28238,3388,1377658,67.95296557762897,28241,3391,1409287,0.0505,0.0504,0.0177,0.1438,62.5338,2.61908435954186e-15,9.837406239684857e-15,True,0.045,0.0163,0.1044,-4.2897,-5.9222,0,False,None
tirzepatide,trending,study,PRODUCT QUALITY ISSUE,5,28236,4001,1377045,80.27708053788902,28241,4006,1409287,0.0672,0.067,0.029,0.1547,71.2809,3.098246879693723e-17,1.2364486329946542e-16,True,0.0629,0.0288,0.1232,-3.8764,-5.141,0,False,None
tirzepatide,trending,study,PRODUCT STORAGE ERROR,231,28010,16070,1364976,326.65918368650244,28241,16301,1409287,0.7044,0.702,0.6162,0.7997,28.6187,8.812509307025448e-08,2.3564994974370083e-07,True,0.7071,0.6338,0.7869,-0.499,-0.685,0,False,None
tirzepatide,trending,study,PRODUCT SUBSTITUTION ISSUE,3,28238,2504,1378542,50.2383027729625,28241,2507,1409287,0.0683,0.0682,0.0239,0.1947,44.4504,2.6088632785178497e-11,8.41108925860946e-11,True,0.0608,0.022,0.1411,-3.8576,-5.4902,0,False,None
tirzepatide,trending,study,PRODUCT TAMPERING,155,28086,99,1380947,5.089959674643986,28241,254,1409287,76.4223,76.8399,59.7294,98.852,4476.2549,0.0,0.0,True,29.9342,26.1828,34.098,4.7979,4.5708,4,True,Strong
tirzepatide,trending,study,PRODUCT USE IN UNAPPROVED INDICATION,3,28238,28551,1352495,572.199639959781,28241,28554,1409287,0.006,0.0059,0.0021,0.0167,588.7072,4.787460783503158e-130,6.232572511621499e-129,True,0.0053,0.0019,0.0124,-7.3543,-8.9868,0,False,None
tirzepatide,trending,study,PRODUCT USE ISSUE,10,28231,15289,1365757,306.57989394637144,28241,15299,1409287,0.0336,0.0332,0.0181,0.0609,294.989,4.069319241515736e-66,3.449566598411328e-65,True,0.0328,0.019,0.0535,-4.8702,-5.7643,0,False,None
tirzepatide,trending,study,PRODUCTIVE COUGH,13,28228,4963,1376083,99.71511551586015,28241,4976,1409287,0.133,0.1326,0.0777,0.2262,76.3367,2.3919909814602517e-18,9.896736879814506e-18,True,0.1308,0.0813,0.2015,-2.8921,-3.6763,0,False,None
tirzepatide,trending,study,PROSTATE CANCER,3,28238,1575,1379471,31.621875459008706,28241,1578,1409287,0.1086,0.1085,0.038,0.3098,25.5493,4.312252104254918e-07,1.1055126064590311e-06,True,0.0965,0.035,0.2239,-3.1981,-4.8307,0,False,None
tirzepatide,trending,study,PROTEINURIA,4,28237,1666,1379380,33.46548290021834,28241,1670,1409287,0.132,0.1319,0.0523,0.3327,25.6136,4.170884588462277e-07,1.070294844812432e-06,True,0.1209,0.0504,0.254,-2.9161,-4.3299,0,False,None
tirzepatide,trending,study,PRURITUS,112,28129,34659,1346387,696.7834167206538,28241,34771,1409287,0.1587,0.1554,0.1291,0.187,512.6138,1.7121331547842958e-113,2.0481722654556663e-112,True,0.1608,0.1373,0.1873,-2.6318,-2.899,0,False,None
tirzepatide,trending,study,PSORIASIS,9,28232,8454,1372592,169.59184537996873,28241,8463,1409287,0.0549,0.0546,0.0289,0.1032,155.146,1.3010224836181415e-35,7.688333987727398e-35,True,0.0533,0.03,0.0892,-4.1622,-5.1048,0,False,None
tirzepatide,trending,study,PSORIATIC ARTHROPATHY,5,28236,4574,1376472,91.75954862281424,28241,4579,1409287,0.0588,0.0586,0.0254,0.1353,83.0171,8.134484707392209e-20,3.489925812508292e-19,True,0.055,0.0252,0.1078,-4.0682,-5.3328,0,False,None
tirzepatide,trending,study,PSYCHOTIC DISORDER,8,28233,1594,1379452,32.10281653062861,28241,1602,1409287,0.2607,0.2605,0.1327,0.5111,17.7284,2.547927538614259e-05,5.790744405941498e-05,True,0.2501,0.1357,0.4303,-1.9395,-2.9392,0,False,None
tirzepatide,trending,study,PULMONARY CONGESTION,5,28236,1154,1379892,23.225445916977876,28241,1159,1409287,0.233,0.2328,0.1007,0.5381,13.8159,0.00020162371450666684,0.00042058404595861067,True,0.2168,0.0994,0.4246,-2.1089,-3.3735,0,False,None
tirzepatide,trending,study,PULMONARY EMBOLISM,16,28225,4290,1376756,86.28884393313783,28241,4306,1409287,0.1881,0.1876,0.1157,0.3042,57.7747,2.939268595842197e-14,1.0615624825825763e-13,True,0.1858,0.1212,0.275,-2.395,-3.102,0,False,None
tirzepatide,trending,study,PULMONARY OEDEMA,4,28237,2793,1378253,56.04967405503634,28241,2797,1409287,0.0788,0.0786,0.0312,0.1982,48.4767,3.342402125116474e-12,1.1189385235013162e-11,True,0.0723,0.0301,0.1518,-3.6515,-5.0654,0,False,None
tirzepatide,trending,study,PYREXIA,61,28180,25411,1355635,510.4387906792584,28241,25472,1409287,0.1183,0.1164,0.0906,0.1496,410.3395,3.091931050769099e-91,3.1959343376905542e-90,True,0.1196,0.0964,0.1469,-3.0545,-3.4165,0,False,None
tirzepatide,trending,study,QUALITY OF LIFE DECREASED,5,28236,1009,1380037,20.319760275940954,28241,1014,1409287,0.2664,0.2663,0.1152,0.6156,11.0374,0.0008929091428346381,0.0017439631695989025,True,0.2477,0.1135,0.4851,-1.9204,-3.185,0,False,None
tirzepatide,trending,study,RASH,153,28088,32290,1348756,650.132132773523,28241,32443,1409287,0.2325,0.2283,0.1947,0.2676,396.2543,3.600240286097978e-88,3.6472214436775535e-87,True,0.2354,0.2057,0.2683,-2.0836,-2.3122,0,False,None
